*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Thu Jan 16 20:33:28 2025 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Earth-Moon Barycenter (3)       {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2022-Nov-16 09:03:00.0000 TDB
Stop  time      : A.D. 2022-Dec-11 17:21:14.7640 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2459900.293750000, A.D. 2022-Nov-16 19:03:00.0000,  4.052951882598129E+03, -2.667770781145568E+03, -4.352111802328453E+02,  6.154269605043501E-03,  1.011374369934613E-02,  2.948149578350348E-04,  1.625002558623074E-02,  4.871635113059005E+03, -4.447168276776990E-04,
2459900.335416667, A.D. 2022-Nov-16 20:03:00.0000,  4.074941503471372E+03, -2.631252684112848E+03, -4.341320835763223E+02,  6.062089739889177E-03,  1.017396208209306E-02,  3.046807269801773E-04,  1.624464322088707E-02,  4.870021520522771E+03, -4.517178470949808E-04,
2459900.377083333, A.D. 2022-Nov-16 21:03:00.0000,  4.096598235512034E+03, -2.594519163982272E+03, -4.330174971081400E+02,  5.969332198498723E-03,  1.023342227516119E-02,  3.145314047470378E-04,  1.623917698996216E-02,  4.868382785717797E+03, -4.586845682451755E-04,
2459900.418750000, A.D. 2022-Nov-16 22:03:00.0000,  4.117920008117803E+03, -2.557572960202599E+03, -4.318674764020961E+02,  5.876002006344630E-03,  1.029211874260740E-02,  3.243662991343444E-04,  1.623362731204126E-02,  4.866719034132783E+03, -4.656158715480433E-04,
2459900.460416667, A.D. 2022-Nov-16 23:03:00.0000,  4.138904768860779E+03, -2.520416832144584E+03, -4.306820795278134E+02,  5.782104234970440E-03,  1.035004595262645E-02,  3.341847155676919E-04,  1.622799461915974E-02,  4.865030395288671E+03, -4.725106364748783E-04,
2459900.502083333, A.D. 2022-Nov-17 00:03:00.0000,  4.159550483654640E+03, -2.483053559085779E+03, -4.294613670600659E+02,  5.687644002721619E-03,  1.040719837772167E-02,  3.439859568656728E-04,  1.622227935681348E-02,  4.863317002741771E+03, -4.793677417096397E-04,
2459900.543750000, A.D. 2022-Nov-17 01:03:00.0000,  4.179855136924454E+03, -2.445485940194668E+03, -4.282054020882210E+02,  5.592626475484189E-03,  1.046357049489904E-02,  3.537693232070994E-04,  1.621648198396736E-02,  4.861578994086291E+03, -4.861860653142983E-04,
2459900.585416667, A.D. 2022-Nov-17 02:03:00.0000,  4.199816731779196E+03, -2.407716794514189E+03, -4.269142502258102E+02,  5.497056867439900E-03,  1.051915678583761E-02,  3.635341120956596E-04,  1.621060297306198E-02,  4.859816510956359E+03, -4.929644848666628E-04,
2459900.627083333, A.D. 2022-Nov-17 03:03:00.0000,  4.219433290186917E+03, -2.369748960944364E+03, -4.255879796202038E+02,  5.400940441801021E-03,  1.057395173717635E-02,  3.732796183336128E-04,  1.620464281001806E-02,  4.858029699027343E+03, -4.997018776734723E-04,
2459900.668750000, A.D. 2022-Nov-17 04:03:00.0000,  4.238702853152642E+03, -2.331585298224079E+03, -4.242266609623970E+02,  5.304282511580106E-03,  1.062794984073009E-02,  3.830051339885569E-04,  1.619860199423893E-02,  4.856218708016590E+03, -5.063971209144283E-04,
2459900.710416667, A.D. 2022-Nov-17 05:03:00.0000,  4.257623480899035E+03, -2.293228684911968E+03, -4.228303674969095E+02,  5.207088440355573E-03,  1.068114559375775E-02,  3.927099483639856E-04,  1.619248103861097E-02,  4.854383691683576E+03, -5.130490918144169E-04,
2459900.752083333, A.D. 2022-Nov-17 06:03:00.0000,  4.276193253049812E+03, -2.254682019366306E+03, -4.213991750317857E+02,  5.109363643043325E-03,  1.073353349925107E-02,  4.023933479708340E-04,  1.618628046950207E-02,  4.852524807829419E+03, -5.196566678179552E-04,
2459900.793750000, A.D. 2022-Nov-17 07:03:00.0000,  4.294410268815963E+03, -2.215948219723816E+03, -4.199331619486991E+02,  5.011113586674052E-03,  1.078510806624401E-02,  4.120546165000748E-04,  1.618000082675788E-02,  4.850642218295776E+03, -5.262187267659086E-04,
2459900.835416667, A.D. 2022-Nov-17 08:03:00.0000,  4.312272647184764E+03, -2.177030223877331E+03, -4.184324092131500E+02,  4.912343791175877E-03,  1.083586381014336E-02,  4.216930347964005E-04,  1.617364266369604E-02,  4.848736088963102E+03, -5.327341470745366E-04,
2459900.877083333, A.D. 2022-Nov-17 09:03:00.0000,  4.329778527111631E+03, -2.137930989452222E+03, -4.168970003847605E+02,  4.813059830161990E-03,  1.088579525308067E-02,  4.313078808330438E-04,  1.616720654709812E-02,  4.846806589748236E+03, -5.392018079168856E-04,
2459900.918750000, A.D. 2022-Nov-17 10:03:00.0000,  4.346926067714809E+03, -2.098653493781528E+03, -4.153270216276536E+02,  4.713267331722893E-03,  1.093489692428606E-02,  4.408984296877666E-04,  1.616069305719948E-02,  4.844853894601367E+03, -5.456205894066483E-04,
2459900.960416667, A.D. 2022-Nov-17 11:03:00.0000,  4.363713448472919E+03, -2.059200733879688E+03, -4.137225617209181E+02,  4.612971979222899E-03,  1.098316336048404E-02,  4.504639535200857E-04,  1.615410278767685E-02,  4.842878181502296E+03, -5.519893727844141E-04,
2459901.002083333, A.D. 2022-Nov-17 12:03:00.0000,  4.380138869425392E+03, -2.019575726414821E+03, -4.120837120691539E+02,  4.512179512100479E-03,  1.103058910631174E-02,  4.600037215497597E-04,  1.614743634563364E-02,  4.840879632456047E+03, -5.583070406064508E-04,
2459901.043750000, A.D. 2022-Nov-17 13:03:00.0000,  4.396200551375769E+03, -1.979781507679451E+03, -4.104105667130921E+02,  4.410895726672063E-03,  1.107716871475999E-02,  4.695170000365905E-04,  1.614069435158301E-02,  4.838858433487788E+03, -5.645724769360082E-04,
2459901.085416667, A.D. 2022-Nov-17 14:03:00.0000,  4.411896736097925E+03, -1.939821133559606E+03, -4.087032223402847E+02,  4.309126476938911E-03,  1.112289674763732E-02,  4.790030522616008E-04,  1.613387743942864E-02,  4.836814774637058E+03, -5.707845675371483E-04,
2459901.127083333, A.D. 2022-Nov-17 15:03:00.0000,  4.427225686545185E+03, -1.899697679502203E+03, -4.069617782958604E+02,  4.206877675396604E-03,  1.116776777605735E-02,  4.884611385096091E-04,  1.612698625644306E-02,  4.834748849951285E+03, -5.769422000711938E-04,
2459901.168750000, A.D. 2022-Nov-17 16:03:00.0000,  4.442185687062367E+03, -1.859414240480641E+03, -4.051863365933397E+02,  4.104155293846759E-03,  1.121177638094988E-02,  4.978905160532661E-04,  1.612002146324378E-02,  4.832660857478609E+03, -5.830442642957688E-04,
2459901.210416667, A.D. 2022-Nov-17 17:03:00.0000,  4.456775043600741E+03, -1.818973930958496E+03, -4.033770019255054E+02,  4.000965364210496E-03,  1.125491715359590E-02,  5.072904391385975E-04,  1.611298373376678E-02,  4.830550999259960E+03, -5.890896522664599E-04,
2459901.252083333, A.D. 2022-Nov-17 18:03:00.0000,  4.470992083935935E+03, -1.778379884851275E+03, -4.015338816753218E+02,  3.897313979343252E-03,  1.129718469618687E-02,  5.166601589720928E-04,  1.610587375523781E-02,  4.828419481320433E+03, -5.950772585411628E-04,
2459901.293750000, A.D. 2022-Nov-17 19:03:00.0000,  4.484835157888760E+03, -1.737635255486078E+03, -3.996570859268991E+02,  3.793207293850425E-03,  1.133857362240853E-02,  5.259989237094117E-04,  1.609869222814103E-02,  4.826266513659896E+03, -6.010059803870735E-04,
2459901.335416667, A.D. 2022-Nov-17 20:03:00.0000,  4.498302637548978E+03, -1.696743215559140E+03, -3.977467274764924E+02,  3.688651524903435E-03,  1.137907855804953E-02,  5.353059784457149E-04,  1.609143986618523E-02,  4.824092310242862E+03, -6.068747179903860E-04,
2459901.377083333, A.D. 2022-Nov-17 21:03:00.0000,  4.511392917502015E+03, -1.655706957091124E+03, -3.958029218435362E+02,  3.583652953055671E-03,  1.141869414163522E-02,  5.445805652077211E-04,  1.608411739626755E-02,  4.821897088987608E+03, -6.126823746686902E-04,
2459901.418750000, A.D. 2022-Nov-17 22:03:00.0000,  4.524104415058599E+03, -1.614529691380091E+03, -3.938257872817004E+02,  3.478217923057855E-03,  1.145741502508671E-02,  5.538219229474922E-04,  1.607672555843451E-02,  4.819681071754504E+03, -6.184278570860906E-04,
2459901.460416667, A.D. 2022-Nov-17 23:03:00.0000,  4.536435570487333E+03, -1.573214648952050E+03, -3.918154447899700E+02,  3.372352844672303E-03,  1.149523587440571E-02,  5.630292875380269E-04,  1.606926510584059E-02,  4.817444484333580E+03, -6.241100754710647E-04,
2459901.502083333, A.D. 2022-Nov-18 00:03:00.0000,  4.548384847250212E+03, -1.531765079508998E+03, -3.897720181237329E+02,  3.266064193485580E-03,  1.153215137038513E-02,  5.722018917707020E-04,  1.606173680470406E-02,  4.815187556431296E+03, -6.297279438370372E-04,
2459901.543750000, A.D. 2022-Nov-18 01:03:00.0000,  4.559950732241036E+03, -1.490184251874351E+03, -3.876956338058764E+02,  3.159358511718987E-03,  1.156815620934600E-02,  5.813389653546025E-04,  1.605414143426023E-02,  4.812910521656519E+03, -6.352803802057400E-04,
2459901.585416667, A.D. 2022-Nov-18 02:03:00.0000,  4.571131736026759E+03, -1.448475453935677E+03, -3.855864211378815E+02,  3.052242409036375E-03,  1.160324510390064E-02,  5.904397349178209E-04,  1.604647978671192E-02,  4.810613617505682E+03, -6.407663068332852E-04,
2459901.627083333, A.D. 2022-Nov-18 03:03:00.0000,  4.581926393091730E+03, -1.406641992584637E+03, -3.834445122109094E+02,  2.944722563348698E-03,  1.163741278374259E-02,  5.995034240107357E-04,  1.603875266717728E-02,  4.808297085347132E+03, -6.461846504390288E-04,
2459901.668750000, A.D. 2022-Nov-18 04:03:00.0000,  4.592333262084820E+03, -1.364687193654026E+03, -3.812700419168723E+02,  2.836805721614751E-03,  1.167065399646336E-02,  6.085292531113557E-04,  1.603096089363478E-02,  4.805961170404647E+03, -6.515343424371738E-04,
2459901.710416667, A.D. 2022-Nov-18 05:03:00.0000,  4.602350926069439E+03, -1.322614401851831E+03, -3.790631479594804E+02,  2.728498700637511E-03,  1.170296350839634E-02,  6.175164396327601E-04,  1.602310529686544E-02,  4.803606121740109E+03, -6.568143191711393E-04,
2459901.752083333, A.D. 2022-Nov-18 06:03:00.0000,  4.611977992776388E+03, -1.280426980692202E+03, -3.768239708652604E+02,  2.619808387855485E-03,  1.173433610548798E-02,  6.264641979326991E-04,  1.601518672039220E-02,  4.801232192235336E+03, -6.620235221506881E-04,
2459901.793750000, A.D. 2022-Nov-18 07:03:00.0000,  4.621213094859576E+03, -1.238128312423235E+03, -3.745526539945326E+02,  2.510741742128455E-03,  1.176476659419651E-02,  6.353717393253987E-04,  1.600720602041648E-02,  4.798839638573056E+03, -6.671608982917921E-04,
2459901.835416667, A.D. 2022-Nov-18 08:03:00.0000,  4.630054890154533E+03, -1.195721797951467E+03, -3.722493435523440E+02,  2.401305794517008E-03,  1.179424980241841E-02,  6.442382720956248E-04,  1.599916406575178E-02,  4.796428721217000E+03, -6.722254001592630E-04,
2459901.877083333, A.D. 2022-Nov-18 09:03:00.0000,  4.638502061939729E+03, -1.153210856762994E+03, -3.699141885993453E+02,  2.291507649055213E-03,  1.182278058044281E-02,  6.530630015150595E-04,  1.599106173775437E-02,  4.793999704391133E+03, -6.772159862121014E-04,
2459901.918750000, A.D. 2022-Nov-18 10:03:00.0000,  4.646553319200658E+03, -1.110598926841094E+03, -3.675473410626047E+02,  2.181354483515801E-03,  1.185035380193391E-02,  6.618451298610424E-04,  1.598289993025103E-02,  4.791552856057985E+03, -6.821316210515784E-04,
2459901.960416667, A.D. 2022-Nov-18 11:03:00.0000,  4.654207396896662E+03, -1.067889464580266E+03, -3.651489557463508E+02,  2.070853550167194E-03,  1.187696436494180E-02,  6.705838564377226E-04,  1.597467954946382E-02,  4.789088447896090E+03, -6.869712756720231E-04,
2459902.002083333, A.D. 2022-Nov-18 12:03:00.0000,  4.661463056230466E+03, -1.025085944696582E+03, -3.627191903426339E+02,  1.960012176521706E-03,  1.190260719294153E-02,  6.792783775996921E-04,  1.596640151393173E-02,  4.786606755276514E+03, -6.917339277142992E-04,
2459902.043750000, A.D. 2022-Nov-18 13:03:00.0000,  4.668319084920387E+03, -9.821918601342391E+02, -3.602582054418975E+02,  1.848837766074234E-03,  1.192727723590093E-02,  6.879278867781245E-04,  1.595806675442941E-02,  4.784108057238475E+03, -6.964185617219680E-04,
2459902.085416667, A.D. 2022-Nov-18 14:03:00.0000,  4.674774297475187E+03, -9.392107219682239E+02, -3.577661645434533E+02,  1.737337799030749E-03,  1.195096947137696E-02,  6.965315745095010E-04,  1.594967621388264E-02,  4.781592636464009E+03, -7.010241694000919E-04,
2459902.127083333, A.D. 2022-Nov-18 15:03:00.0000,  4.680827535471530E+03, -8.961460593029740E+02, -3.552432340658447E+02,  1.625519833025868E-03,  1.197367890564104E-02,  7.050886284669594E-04,  1.594123084728083E-02,  4.779060779251744E+03, -7.055497498766657E-04,
2459902.168750000, A.D. 2022-Nov-18 16:03:00.0000,  4.686477667833990E+03, -8.530014191669366E+02, -3.526895833570956E+02,  1.513391503828795E-03,  1.199540057483317E-02,  7.135982334943152E-04,  1.593273162158629E-02,  4.776512775489680E+03, -7.099943099666535E-04,
2459902.210416667, A.D. 2022-Nov-18 17:03:00.0000,  4.691723591117602E+03, -8.097803664029218E+02, -3.501053847048302E+02,  1.400960526036888E-03,  1.201612954614517E-02,  7.220595716428318E-04,  1.592417951564029E-02,  4.773948918627053E+03, -7.143568644385938E-04,
2459902.252083333, A.D. 2022-Nov-18 18:03:00.0000,  4.696564229792862E+03, -7.664864835541406E+02, -3.474908133462554E+02,  1.288234693756113E-03,  1.203586091903301E-02,  7.304718222107447E-04,  1.591557552006599E-02,  4.771369505645212E+03, -7.186364362837281E-04,
2459902.293750000, A.D. 2022-Nov-18 19:03:00.0000,  4.700998536533164E+03, -7.231233707458301E+02, -3.448460474779977E+02,  1.175221881267617E-03,  1.205458982645823E-02,  7.388341617856568E-04,  1.590692063716803E-02,  4.768774837027532E+03, -7.228320569876488E-04,
2459902.335416667, A.D. 2022-Nov-18 20:03:00.0000,  4.705025492504611E+03, -6.796946455623540E+02, -3.421712682657790E+02,  1.061930043679664E-03,  1.207231143615869E-02,  7.471457642897880E-04,  1.589821588082890E-02,  4.766165216728329E+03, -7.269427668043874E-04,
2459902.377083333, A.D. 2022-Nov-18 21:03:00.0000,  4.708644107658141E+03, -6.362039429196764E+02, -3.394666598539274E+02,  9.483672175641292E-04,  1.208902095194849E-02,  7.554058010281785E-04,  1.588946227640196E-02,  4.763540952140818E+03, -7.309676150329254E-04,
2459902.418750000, A.D. 2022-Nov-18 22:03:00.0000,  4.711853421023919E+03, -5.926549149331045E+02, -3.367324093747076E+02,  8.345415215767787E-04,  1.210471361504718E-02,  7.636134407398897E-04,  1.588066086060122E-02,  4.760902354064035E+03, -7.349056602960779E-04,
2459902.460416667, A.D. 2022-Nov-18 23:03:00.0000,  4.714652501007929E+03, -5.490512307801919E+02, -3.339687069574613E+02,  7.204611570605121E-04,  1.211938470543823E-02,  7.717678496522206E-04,  1.587181268138763E-02,  4.758249736668768E+03, -7.387559708216882E-04,
2459902.502083333, A.D. 2022-Nov-19 00:03:00.0000,  4.717040445690704E+03, -5.053965765586988E+02, -3.311757457375477E+02,  6.061344086307584E-04,  1.213302954325677E-02,  7.798681915380315E-04,  1.586291879785205E-02,  4.755583417462472E+03, -7.425176247260913E-04,
2459902.543750000, A.D. 2022-Nov-19 01:03:00.0000,  4.719016383128143E+03, -4.616946551395060E+02, -3.283537218650714E+02,  4.915696447421935E-04,  1.214564349020650E-02,  7.879136277761933E-04,  1.585398028009482E-02,  4.752903717253155E+03, -7.461897102997858E-04,
2459902.585416667, A.D. 2022-Nov-19 02:03:00.0000,  4.720579471654311E+03, -4.179491860143721E+02, -3.255028345133875E+02,  3.767753182359392E-04,  1.215722195100577E-02,  7.959033174152422E-04,  1.584499820910184E-02,  4.750210960112237E+03, -7.497713262952517E-04,
2459902.627083333, A.D. 2022-Nov-19 03:03:00.0000,  4.721728900186189E+03, -3.741639051384349E+02, -3.226232858873708E+02,  2.617599668663958E-04,  1.216776037486274E-02,  8.038364172402489E-04,  1.583597367661718E-02,  4.747505473336360E+03, -7.532615822168476E-04,
2459902.668750000, A.D. 2022-Nov-19 04:03:00.0000,  4.722463888530285E+03, -3.303425647673495E+02, -3.197152812314396E+02,  1.465322138068439E-04,  1.217725425697953E-02,  8.117120818429734E-04,  1.582690778501226E-02,  4.744787587408160E+03, -7.566595986127268E-04,
2459902.710416667, A.D. 2022-Nov-19 05:03:00.0000,  4.722783687691007E+03, -2.864889332889591E+02, -3.167790288373201E+02,  3.110076813294948E-05,  1.218569914008518E-02,  8.195294636953680E-04,  1.581780164715145E-02,  4.742057635955981E+03, -7.599645073686902E-04,
2459902.752083333, A.D. 2022-Nov-19 06:03:00.0000,  4.722687580180759E+03, -2.426067950493954E+02, -3.138147400515401E+02, -8.452557471671195E-05,  1.219309061599739E-02,  8.272877132264244E-04,  1.580865638625414E-02,  4.739315955712527E+03, -7.631754520039045E-04,
2459902.793750000, A.D. 2022-Nov-19 07:03:00.0000,  4.722174880331633E+03, -1.986999501735058E+02, -3.108226292826406E+02, -2.003379325039974E-04,  1.219942432721280E-02,  8.349859789024642E-04,  1.579947313575329E-02,  4.736562886472447E+03, -7.662915879684066E-04,
2459902.835416667, A.D. 2022-Nov-19 08:03:00.0000,  4.721244934608641E+03, -1.547722143795040E+02, -3.078029140080918E+02, -3.163273357793035E-04,  1.220469596852562E-02,  8.426234073108784E-04,  1.579025303915032E-02,  4.733798771048844E+03, -7.693120829423061E-04,
2459902.877083333, A.D. 2022-Nov-19 09:03:00.0000,  4.719897121924375E+03, -1.108274187877427E+02, -3.047558147809006E+02, -4.324847274953472E-04,  1.220890128867450E-02,  8.501991432473769E-04,  1.578099724986648E-02,  4.731023955228711E+03, -7.722361171365992E-04,
2459902.918750000, A.D. 2022-Nov-19 10:03:00.0000,  4.718130853955019E+03, -6.686940972350764E+01, -3.016815552358988E+02, -5.488009626475279E-04,  1.221203609201724E-02,  8.577123298067861E-04,  1.577170693109054E-02,  4.728238787727270E+03, -7.750628835955020E-04,
2459902.960416667, A.D. 2022-Nov-19 11:03:00.0000,  4.715945575457598E+03, -2.290204851373258E+01, -2.985803620956979E+02, -6.652668079417966E-04,  1.221409624023326E-02,  8.651621084774259E-04,  1.576238325562289E-02,  4.725443620141226E+03, -7.777915885002050E-04,
2459903.002083333, A.D. 2022-Nov-19 12:03:00.0000,  4.713340764588377E+03,  2.107078872246460E+01, -2.954524651762958E+02, -7.818729414909591E-04,  1.221507765405344E-02,  8.725476192391257E-04,  1.575302740571591E-02,  4.722638806900934E+03, -7.804214514739455E-04,
2459903.043750000, A.D. 2022-Nov-19 13:03:00.0000,  4.710315933222299E+03,  6.504521128952072E+01, -2.922980973923272E+02, -8.986099525403441E-04,  1.221497631501704E-02,  8.798680006648846E-04,  1.574364057291077E-02,  4.719824705221447E+03, -7.829517058883007E-04,
2459903.085416667, A.D. 2022-Nov-19 14:03:00.0000,  4.706870627273353E+03,  1.090173141375411E+02, -2.891174947619382E+02, -1.015468341223777E-03,  1.221378826725544E-02,  8.871223900262541E-04,  1.573422395787045E-02,  4.717001675052471E+03, -7.853815991705776E-04,
